id,characteristics_prompt_1,annotator_1,characteristics_prompt_2,annotator_2,characteristics_prompt_3,annotator_3,characteristics_prompt_4,annotator_4,characteristics_prompt_5,annotator_5
6942,50代の男性がはきはきと語りかけるように話をしている。,shostakovich0195,,,,,,,,
6943,40代の男性が、落ち着いたハキハキした声で、朗読するように語り掛けている。,mahler3888,,,,,,,,
6944,若い男性が、高めの声で、少し興奮したようかな感じで、話しをしている。,schubert5976,,,,,,,,
6945,男性アナウンサーのように流ちょうな話し方で説明をしていた。,schumann0988,,,,,,,,
6946,アナウンサーのようなはきはきした声でゆっくり喋っている。,schubert9569,,,,,,,,
6947,若い男性が、はっきりとした声で、商品の宣伝と思われる話をしている。,saint-saens6742,,,,,,,,
6948,声の高い若めの男性が早口で店の宣伝をしている。,paganini0084,,,,,,,,
6949,50代男性の声で、少ししゃがれた様な声でした。喋り方は普通でした。,wagner8845,,,,,,,,
6950,20代前半の男性が相手に聞き取りやすい声で大事なことを強調して教えている。,elger9149,,,,,,,,
6951,若い男のひとがアニメっぽい喋り方でセリフを読んでいるような声。,schubert9569,,,,,,,,
6952,20代ぐらいの男性がゆっくりはっきりした声で確認するように喋っている。,monteverdi2808,,,,,,,,
6954,30代男性が、高めの声で、どんどんテンションが上げながら喋っている。,debussy2757,,,,,,,,
6955,中年の男性がが元気な様子で笑いながら話している。,dvorak8831,,,,,,,,
6956,30代後半の男性が低い声で相手に伝わりやすいように間をあけて説明すようなしゃべり方。,beethoven1970,中年の男性が、はきはきした声で、早口で喋っている。,haydn3256,,,,,,
6957,40歳代くらいの男性が、はきはきした声で、苦笑いしながら喋っている。,tchaikovsky1057,,,,,,,,
6959,30～40代程度の方。ハキハキとした声。驚きを感じる。,dvorak1298,,,,,,,,
6970,若い男性の声で、分かりやすくハキハキと大きめに話している。,rossini0474,,,,,,,,
6971,中年の明るい男性が、はきはきとした声で、場所を説明するように喋っていた。,bach9259,,,,,,,,
6972,30代の男性が、はきはきした声で、説明するように喋っている。,sibelius5028,,,,,,,,
6983,中年の生真面目な男性が低い声で、丁寧に説明するかのような話し方をしている。,rachmaninov7209,,,,,,,,
6984,中高年世代の男性が渋みのある声で低音を響かせながらしゃべっている。,strauss7858,,,,,,,,
6985,かなり歳をとってそうな男性が低い声で力強い口調で話している。,debussy1208,,,,,,,,
6986,声優さんが、音声メディアで物語を読んでいる。ゆっくり明快な喋り。,badarzewska1209,,,,,,,,
6987,60代くらいの男性がしゃがれた声で困惑したように喋っている。,badarzewska0131,,,,,,,,
6988,渋めの男性のしっかりして安心できる緩やかな語り。,sibelius9289,,,,,,,,
6989,60代のちょっとふくよかな男性が、低い声で、説得させるように喋っている。,schumann8846,,,,,,,,
6990,年をとった男性が、低めのはっきりした声で、テレビのナレーションのように喋っている。,brahms2886,,,,,,,,
6991,中年男性が昔話を語る口調でしゃべっている。,paganini1878,,,,,,,,
6992,中年の男性が、低く渋みのある声で、何かを熱心に語るように話している。,tchaikovsky1731,,,,,,,,
6993,中年の男性が、ハキハキとした低い声で、早口で物語を読み上げるように喋っている。,grieg6804,,,,,,,,
6994,おっさんのが喋っているようなゆっくりとした声である。,vivaldi8335,,,,,,,,
6995,初老の男性が、はきはきした穏やかな声で、。日本昔話を読み聞かせるように喋っている。,schubert1343,,,,,,,,
6996,60代男性が、かすれた声で、労るように喋っている。,verdi6880,,,,,,,,
6997,中年の男性が、落ち着いた低い声でゆっくりと喋っている。,verdi1684,,,,,,,,
6998,年配の元気な男性が、聞き取りやすい声で、納得させるに充分な様子で喋っている。,rossini6327,,,,,,,,
6999,60代くらいの男性が生き生きとした声で丁寧にしゃべっている。,rachmaninov9281,,,,,,,,
7000,中年の男性が朗読をするかのような声で落ち着いて話している。,ravel2079,,,,,,,,
7001,年寄りの男性がしゃがれた声で威勢よく喋っている。,puccini9666,,,,,,,,
7002,50代くらいの男性が、ハッキリとして声で、絵本を読むように喋っている。,debussy6232,,,,,,,,
7003,中年の男性が、舞台で台詞を言うように、はきはきと話している。,haydn6163,,,,,,,,
7004,60代くらいの男性が、低い声で、説明口調で喋っている。,haydn7552,,,,,,,,
7005,50代くらいの男性が、声優のような変わった口調で昔話をしているように話している。,debussy3601,,,,,,,,
7006,中年の男性が、はっきりした声で、説明するように喋っている。,elger2591,,,,,,,,
7007,初老の真面目な男性が、冷静で落ち着いた声で、ゆっくり伝わりやすいように喋っている。,beethoven2586,,,,,,,,
7008,高齢者の男性がはっきりとした声で本の文章やストーリーを読んでいる。,elger5341,,,,,,,,
7009,30代ぐらいの男性の声で、普通のトーンの声で、ゆっくりと説明しているような喋り方です。,ravel8663,,,,,,,,
7010,中年の男性が、聴きやすい声で、弾むように話している。,beethoven1689,,,,,,,,
7011,やや高齢の男性がはなさかじいさんの一文を読んでいた。,verdi4955,,,,,,,,
7012,６０代位の男性が、はきはきと明るい声で歌を歌っているようなテンションで台詞を言っている。,paganini3987,,,,,,,,
7013,男性の声で、少し演技しているような雰囲気でお話を読み聞かせている。,sibelius0517,,,,,,,,
7014,中年の明るい感じの男性が、ハッキリとした声で、自分の目標を細かく喋っていた。,bach4115,,,,,,,,
7015,高齢の男性が低い声で誰かに語りかけるように喋っている。,beethoven6019,,,,,,,,
7016,60代くらいの男性が低く落ち着いた声でゆっくりと喋っている。,grieg5226,,,,,,,,
7017,とても低い声でおじいさんが何か期待している。ゆっくりとした話し方が特徴である。,bizet6325,,,,,,,,
7018,中年の男性が明るく大きな声で抑揚をつけてはっきりと語りかけている。,shostakovich6626,,,,,,,,
7019,やや年配の男性がはきはきした声で、ゆっくり教え諭すように喋っている。,bizet7903,,,,,,,,
7020,高年男性が、渋い声で、自信ありげにしゃべっている。,beethoven9183,,,,,,,,
7021,初老のダンディな男性が、威厳ある声で、丁寧に伝えるように喋っている。,rachmaninov9590,,,,,,,,
7022,中年男性が、聴き取りやすい声で、説明するように喋っている。,beethoven7713,,,,,,,,
7023,AIの音声が、はきはきした声で、ゆっくりと喋っている。,verdi8869,,,,,,,,
7024,機械音声でおなじみのゆっくりボイスが、あきらかな機械音声で、丁寧にしゃべっている。,elger1386,,,,,,,,
7025,30代の女性が、合成された機械のような声で、ゆっくり伝えようと喋っている。,sibelius5028,,,,,,,,
7026,ロボットのような話し方の女性が、はきはきと話している。,sibelius1682,,,,,,,,
7027,性別不明でペースが一定なので人間の声でないように感じます。,mozart6648,,,,,,,,
7040,老齢の男性が朗々とした口調で何かを読み上げている。,rachmaninov5114,,,,,,,,
7056,40代前後の、体型がやや丸そうな声の男性が、怒るように訴えながらしゃべっている。,sibelius9498,,,,,,,,
7057,中年の堅苦しそうな男性が、尖ったような声で、無愛想な口調で喋っている。,brahms1342,,,,,,,,
7058,中年のしっかりした女性が、強めの声で、揺さぶるような感じで喋っていた。,bach9612,,,,,,,,
7059,若い女性が、ゆっくりと相手に対して呆れるかのように喋っている。,schubert5664,,,,,,,,
7060,包容力のありそうな若い女性が、良く通るキレイな声で、声優のように役になりきって喋っている。,handel5926,,,,,,,,
7061,20代ほどの若い女性が元気に高い声ではきはきと喋っている。,dvorak7773,,,,,,,,
7073,中年の明るい男性が、はっきりとした声で、説明するように喋っている。,chopin0060,,,,,,,,
7074,渋い声の中年男性が、ゆっくりと諭すように喋っている。,dvorak8702,,,,,,,,
7075,男性が、とても低い声で、相手を見下すように話している。,rachmaninov7924,,,,,,,,
7076,30代くらいの男性が、低い声で、ゆっくりと話している。,grieg7193,,,,,,,,
7077,30歳くらいの男性が、低い声で、ゆっくりと喋っている。,mendelsohn5508,,,,,,,,
7078,男女の夜の営みを男が格好よく言っているように感じる。,liszt8535,,,,,,,,
7079,若い男性が不気味な声と話し方で自分の意思を伝えています。,wagner0128,,,,,,,,
7080,悪役を思わせる２０～３０代男性が、低く野太い声で、誰かに自分の行為を説明している。,haydn4907,,,,,,,,
7081,30代ぐらいの女性が、脅すような声ではっきりと聞こえるように喋っている。,handel0556,,,,,,,,
7082,中年の男性が低く渋い声で格好つけるように力強く喋っている。,vivaldi3301,,,,,,,,
7083,年配の男性が、低い声で、相手を脅すような口調でしゃべっている。,mendelsohn8468,,,,,,,,
