id,gender_1,pitch_1,speaking_rate_1,others_1,annotator_1,gender_2,pitch_2,speaking_rate_2,others_2,annotator_2,gender_3,pitch_3,speaking_rate_3,others_3,annotator_3,gender_4,pitch_4,speaking_rate_4,others_4,annotator_4,gender_5,pitch_5,speaking_rate_5,others_5,annotator_5
5809,男性,少し低い,,"20代後半, 呆れたような口調",brahms7704,,,,,,,,,,,,,,,,,,,,
5810,男性,高い,,"中年, 得意気, ほめる",badarzewska6328,男性,,余裕がある,"中年, 武士のような, からかう",elger1279,男性,大きな,,"中年, 自信ありげ",tchaikovsky2047,,,,,,,,,,
5811,男性,,,"中年, 明るい, 物知り, 自慢, 持論",shostakovich0800,,,,,,,,,,,,,,,,,,,,
5812,男性,低めの声,,"若い, 訴えるように話す",rachmaninov5103,,,,,,,,,,,,,,,,,,,,
5813,男性,はっきりとした,,"三十代, 怒ったように",bruchner4366,,,,,,,,,,,,,,,,,,,,
5814,男性,粘っこい,,"40代, 神経質, 不機嫌そう",verdi0208,,,,,,,,,,,,,,,,,,,,
5815,男性,,,"青年, 対象を見下す",paganini1878,,,,,,,,,,,,,,,,,,,,
5816,男性,低い,,"中年, 朗読, 語り口調",shostakovich4881,,,,,,,,,,,,,,,,,,,,
5817,男性,少し低め,ゆっくり,50代くらい,bizet8820,,,,,,,,,,,,,,,,,,,,
5818,男性,高い,きはきとした,"40代, 子供を楽しませる",sibelius6858,,,,,,,,,,,,,,,,,,,,
5819,男性,,,"30代, 嘲笑るよう",vivaldi5524,,,,,,,,,,,,,,,,,,,,
5820,男性,あきれたような,ゆっくりと,中年,dvorak6721,男性,低い,,"中年, 相手を突き放すような",mahler5964,,,,,,,,,,,,,,,
5821,男性,低い,,"若い, 苛立って, 命令しているように",bruchner6522,男性,高めのいい声,,"若い, 命令口調",grieg3816,,,,,,,,,,,,,,,
5822,男性,はきはきとした,,物語の一説を語るように,haydn4494,,,,,,,,,,,,,,,,,,,,
5823,男性,スラッとした,,"30代, ナルシスト気味",saint-saens2702,,,,,,,,,,,,,,,,,,,,
5824,男性,低い,,"40代, 落ち着いた, 丁寧",puccini1154,,,,,,,,,,,,,,,,,,,,
5825,男性,はっきりした,ゆっくり,中年,debussy0514,,,,,,,,,,,,,,,,,,,,
5826,男性,はっきりとした,,"壮年, アナウンサーのような口調",ravel5160,,,,,,,,,,,,,,,,,,,,
5827,男性,落ち着いた,ゆっくりと,中年,elger6866,,,,,,,,,,,,,,,,,,,,
5828,男性,落ち着いた,,"成人, 朗読しているように話している",brahms6929,,,,,,,,,,,,,,,,,,,,
5829,男性,柔らかな,,"30代くらい, 芯を抜いた",puccini2920,男性,良く通る,ゆっくりと,中年,rachmaninov7459,,,,,,,,,,,,,,,
5830,男性,ちょっと起こったよう,,"50代, 本のストーリーの述べている",ravel4094,,,,,,,,,,,,,,,,,,,,
5831,男性,上ずった,,"中年, キザっぽい, 他人に話しかけている",puccini9164,,,,,,,,,,,,,,,,,,,,
5832,男性,,,"高齢, 親しく, 安心",badarzewska1696,,,,,,,,,,,,,,,,,,,,
5833,男性,明確に,,"３０～４０代, インテリ風, 朗読しているふう",dvorak4403,,,,,,,,,,,,,,,,,,,,
5834,男性,ハッキリとした,,"30代, 感情をこめて",shostakovich7505,,,,,,,,,,,,,,,,,,,,
5835,男性,,ゆっくり,中年,beethoven9507,男性,高く,ゆっくりと,"39代, 落ち着いた",haydn7147,,,,,,,,,,,,,,,
5836,男性,うわずった声,,"中年, からかうよう",ravel3833,,,,,,,,,,,,,,,,,,,,
5837,男性,,はっきり,"30代ぐらい, ナレーションのよう",bruchner8758,男性,落ち着いた,,中年,verdi2492,,,,,,,,,,,,,,,
5838,男性,,はきはきした,"中年, 含みを持たせた",puccini5500,,,,,,,,,,,,,,,,,,,,
5839,男性,聞き取りやすい,,40代,bruchner5990,,,,,,,,,,,,,,,,,,,,
5840,男性,低い,,"20代, 怒ったように",beethoven6019,,,,,,,,,,,,,,,,,,,,
5841,男性,低い,,"若い, 朗読",haydn8016,,,,,,,,,,,,,,,,,,,,
5842,男性,高めの声,,"中年, 理解を求める感情",shostakovich1640,,,,,,,,,,,,,,,,,,,,
5843,男性,,,"三十後半, 経験したことがない子尾をさも知っているかのような言いぶり, 不安の表れ",paganini5884,,,,,,,,,,,,,,,,,,,,
5844,男性,,急いだ,"40代くらい, 焦り",beethoven0815,,,,,,,,,,,,,,,,,,,,
5845,男性,抑揚をつけた,,"30代, 相手を納得, 相手を安心させようとする",sibelius9773,,,,,,,,,,,,,,,,,,,,
5846,男性,大きめな,ゆっくり,"30代ぐらい, 少し圧がある",paganini6966,,,,,,,,,,,,,,,,,,,,
5847,男性,飄々とした,ゆっくり,成人,brahms2937,男性,高い,,"中年, 馬鹿にしたような感じ",rossini7474,,,,,,,,,,,,,,,
5848,男性,,滑舌良く,アニメのセリフのように,mozart6656,,,,,,,,,,,,,,,,,,,,
5849,男性,キツイ感じのシビアな,,"中年, 真面目, 命令をするかのように",strauss2306,,,,,,,,,,,,,,,,,,,,
5850,男性,,,"貴族のような, 教え諭す",rossini9139,,,,,,,,,,,,,,,,,,,,
5851,男性,高い,早い,"若い, ふざけている感じ, アニメのセリフのよう",bizet2829,,,,,,,,,,,,,,,,,,,,
5852,男性,明るめ,はきはきした,"30代くらい, マイクを通した感じ, 説明するように話す",elger7072,男性,はきはき,,中年,paganini0062,,,,,,,,,,,,,,,
5853,男性,低め,,中年,dvorak1397,,,,,,,,,,,,,,,,,,,,
5854,男性,若干強め,,自信あり,schumann0679,,,,,,,,,,,,,,,,,,,,
5855,男性,はきはき,,"中年, 注意を促す",tchaikovsky2758,,,,,,,,,,,,,,,,,,,,
5856,男性,若い,ハキハキ,本を朗読しているような,paganini5251,,,,,,,,,,,,,,,,,,,,
5857,男性,はっきりとした,,"若い, 芝居がかった",schumann3643,,,,,,,,,,,,,,,,,,,,
5858,女性,普通のトーン,,"成人, 友人と話しているような感じ",rossini2214,,,,,,,,,,,,,,,,,,,,
5859,男性,,,"30代, 見下す, あざ笑う",bizet5919,,,,,,,,,,,,,,,,,,,,
5860,男性,高い,早い,"30代ぐらい, 表明する",tchaikovsky3896,,,,,,,,,,,,,,,,,,,,
5861,男性,少しイラついたような,吐き捨てるように,30代,wagner9040,,,,,,,,,,,,,,,,,,,,
5862,男性,はきはきした,ゆっくり,40代,monteverdi0736,,,,,,,,,,,,,,,,,,,,
5863,男性,高い,,"中年, おだやかな口調, 教え諭す",saint-saens8773,,,,,,,,,,,,,,,,,,,,
5864,男性,高い,聞き取りやすい,声の良い,mozart1811,,,,,,,,,,,,,,,,,,,,
5865,男性,抑揚のない,,"30代, 落ち着いて",sibelius9081,,,,,,,,,,,,,,,,,,,,
5866,男性,低い,,"若い, 悲しそう",badarzewska8557,男性,,,"若い, 落胆, しみじみ",liszt9530,,,,,,,,,,,,,,,
5867,男性,,,若そう,mendelsohn4938,,,,,,,,,,,,,,,,,,,,
5868,男性,,,"青年, すっきりした, 短い言い聞かせ",sibelius9289,,,,,,,,,,,,,,,,,,,,
5869,男性,はっきりとした,,"30代くらい, 落ち着いた",verdi8190,,,,,,,,,,,,,,,,,,,,
5870,男性,はきはきした,ゆっくり,30歳くらい,shostakovich3444,,,,,,,,,,,,,,,,,,,,
5871,男性,穏やかで甘い響きがある,,"30代, 落ち着いた様子, 考え深い",rossini3286,,,,,,,,,,,,,,,,,,,,
5872,男性,はきはきした,,"30代くらい, 言い聞かせるように",strauss4047,,,,,,,,,,,,,,,,,,,,
5873,男性,,聞き取りやすい感じ,"30代くらい, 丁寧",vivaldi0019,,,,,,,,,,,,,,,,,,,,
5874,成人男性,低めの,,説教しているように,sibelius8792,,,,,,,,,,,,,,,,,,,,
5875,男性,ゆっくり,,"中年, あきらめている",saint-saens4971,,,,,,,,,,,,,,,,,,,,
5876,男性,高い,速く,若い影のある,brahms0012,,,,,,,,,,,,,,,,,,,,
5877,男性,もったいぶった,ゆっくりと,中年,beethoven6892,,,,,,,,,,,,,,,,,,,,
5878,男性,はっきりとした,,説明するように,elger2591,,,,,,,,,,,,,,,,,,,,
5879,男性,,,"30代, 気取った印象",monteverdi6576,,,,,,,,,,,,,,,,,,,,
5880,,"アナウンサーのような声, 低い",,"落ち着いた, 紳士, 朗読しているように話す",badarzewska0224,,,,,,,,,,,,,,,,,,,,
5881,男性,落ち着いた,ゆっくり,"真面目, 中年",bruchner2884,男性,低く,,"中年くらい, 淡々と文章を読むように",handel5788,,,,,,,,,,,,,,,
5882,男性,,ゆっくり,国語の教科書の題材を読む,rossini6436,,,,,,,,,,,,,,,,,,,,
5883,男性,やや高め,ゆっくり,"40代前半,",handel8971,,,,,,,,,,,,,,,,,,,,
5884,男性,中低域の落ち着いた,朗読するように,中年くらい、淡々と,mahler8242,,,,,,,,,,,,,,,,,,,,
5885,男性,,ゆったりとした,"中年, 諭す",grieg3270,,,,,,,,,,,,,,,,,,,,
5886,男性,,ゆっくりと,中年,puccini0648,,,,,,,,,,,,,,,,,,,,
5887,男性,通常通りの落ち着いた,,"中年, 真面目",rachmaninov9590,,,,,,,,,,,,,,,,,,,,
5888,男性,呆れたような,,"30代くらい, 誰かをバカにしたように",mozart9584,,,,,,,,,,,,,,,,,,,,
5889,男性,淡々とした,,中年,chopin5980,,,,,,,,,,,,,,,,,,,,
5890,男性,低い,,"50代から60代, 怒っている",rossini6627,,,,,,,,,,,,,,,,,,,,
5891,男性,高い,はきはき,"中年, 相手に言い聞かせる, 少し強く",schumann6217,,,,,,,,,,,,,,,,,,,,
5892,男性,低い,早口,"中年, 方言混じり",saint-saens5868,,,,,,,,,,,,,,,,,,,,
5893,,はっきりと,,"若い青年, 嫌そう",chopin5215,,,,,,,,,,,,,,,,,,,,
5894,成人男性,感情を込めた,,懇願するように,debussy3111,男性,強い,,"若い, おこったような",paganini4188,,,,,,,,,,,,,,,
5895,男性,はっきりした,,"若い, 強い感じ, 自分の意志を喋っている",brahms4127,,,,,,,,,,,,,,,,,,,,
5896,男性,低め,,"中年, 厳しめの口調",beethoven4512,男性,はっきり、怒り気味,,中年,ravel0822,,,,,,,,,,,,,,,
5897,男性,はっきりとした,,中年,schumann0812,,,,,,,,,,,,,,,,,,,,
5898,男性,低い,,"40代, 50代, 60代, 中年, 怒っているような, 問い詰めるような, 脅すような, 訴えるような, 感情的な",badarzewska7433,,,,,,,,,,,,,,,,,,,,
5899,男性,強い,,"中年, 怒ってるかのように",schumann7562,,,,,,,,,,,,,,,,,,,,
5900,男性,大きな低い,ゆっくり,"中年, 怒っている",dvorak5139,,,,,,,,,,,,,,,,,,,,
5901,男性,はきはきとした,,"40代, 誰かに話しかけている感じ",dvorak6689,,,,,,,,,,,,,,,,,,,,
5902,男性,低い,,"大人の, 怒りを込めた語気の強い",tchaikovsky4959,,,,,,,,,,,,,,,,,,,,
5903,男性,低い,ゆっくり,"若い, はきはき",beethoven7666,,,,,,,,,,,,,,,,,,,,
5904,男性,,早め,"若い, 力強く, はっきりとした",debussy0892,,,,,,,,,,,,,,,,,,,,
5905,男性,,淡々と,"若い, 落ち着いた口調",wagner7420,,,,,,,,,,,,,,,,,,,,
5906,男性,,,"30代, キザな感じ, 演技をしている感じがする",monteverdi4014,,,,,,,,,,,,,,,,,,,,
5907,男性,冷静で落ち着いた,ゆっくり,"中年, 真面目",beethoven2586,,,,,,,,,,,,,,,,,,,,
5908,男性,,,"中年, 飄々と説明",bizet2740,,,,,,,,,,,,,,,,,,,,
5909,男性,はっきりとした,,"落ち着いた, 若い",brahms3881,,,,,,,,,,,,,,,,,,,,
5910,男性,,落ち着いて,成人,badarzewska7648,男性,,,"中年, 不満げ",monteverdi6501,,,,,,,,,,,,,,,
5911,男性,少し低い,普通のスピード,中年,beethoven4053,,,,,,,,,,,,,,,,,,,,
5912,男性,低め,静か,"20代後半～30代前半, 落ち着いた",mahler0312,,,,,,,,,,,,,,,,,,,,
5913,男性,低い,,"30歳代位, やさしく諭すように話している",mendelsohn3572,,,,,,,,,,,,,,,,,,,,
5914,男性,はきはきとした,,"若い, 強い意志を込めた",rachmaninov6445,,,,,,,,,,,,,,,,,,,,
5915,男性,精悍,はきはき・丁寧,,saint-saens9458,,,,,,,,,,,,,,,,,,,,
5916,男性,爽やかな,,"２０代, 冷静",chopin5137,,,,,,,,,,,,,,,,,,,,
5917,男性,低い,ゆっくり,"中年, うんざり",schumann6999,,,,,,,,,,,,,,,,,,,,
5918,男性,低い,,怒っているように聞こえる,saint-saens0730,,,,,,,,,,,,,,,,,,,,
5919,男性,,ゆっくり,"年配, 丁寧, 諭す",puccini9756,,,,,,,,,,,,,,,,,,,,
5920,男性,はっきりとした優しい,ゆっくりと,シニア,badarzewska0315,,,,,,,,,,,,,,,,,,,,
5921,男性,こもった,ゆっくり,"年老いた, 諭すように",mendelsohn6475,,,,,,,,,,,,,,,,,,,,
5922,男性,落ち着いた,ゆっくり,年配,ravel2079,,,,,,,,,,,,,,,,,,,,
5923,男性,少し高い,,"中年, 丁寧な口調",wagner3277,,,,,,,,,,,,,,,,,,,,
5924,男性,野太い,圧力的,40代～50代,ravel4225,,,,,,,,,,,,,,,,,,,,
5925,男性,低い,ゆっくり,中年,mendelsohn6606,,,,,,,,,,,,,,,,,,,,
5926,男性,,,30歳くらいの,bach8559,,,,,,,,,,,,,,,,,,,,
5927,男性,はっきりとした,,"30代ぐらい, 冷静",bizet6579,,,,,,,,,,,,,,,,,,,,
5928,男性,明るい,はきはき,"中年, 楽しい雰囲気",rachmaninov2628,,,,,,,,,,,,,,,,,,,,
5929,男性,高い,,"若い, 冷静かつ高飛車な口調",beethoven8036,,,,,,,,,,,,,,,,,,,,
5930,男性,優しい,,"中年, 丁寧",beethoven7713,,,,,,,,,,,,,,,,,,,,
5931,男性,大きく,ゆっくり,中年,dvorak7256,,,,,,,,,,,,,,,,,,,,
5932,男性,軽い,,"30代から40代, 明るい調子, 否定しているような感じ",saint-saens7851,,,,,,,,,,,,,,,,,,,,
5933,男性,高い,速い,"若い, アニメのセリフ読み",haydn9280,,,,,,,,,,,,,,,,,,,,
5934,男性,,,"中年, 教えるように",handel8125,,,,,,,,,,,,,,,,,,,,
5935,男性,はきはきした,ゆっくりと,30代くらい,bach6077,,,,,,,,,,,,,,,,,,,,
5936,おじさん,ハキハキした,,"40代, 原稿を読むように話す",beethoven2208,,,,,,,,,,,,,,,,,,,,
5937,男性,はっきりと,,"中年, 嫌悪感",badarzewska1948,,,,,,,,,,,,,,,,,,,,
5938,中年男性,少し高め,,諭すように,sibelius2210,,,,,,,,,,,,,,,,,,,,
5939,男性,穏やかな,,年配,badarzewska1209,,,,,,,,,,,,,,,,,,,,
5940,男性,,ていねいな,中年,rachmaninov8725,,,,,,,,,,,,,,,,,,,,
5941,男性,低い,,"60代, 舞台俳優, 抑揚のある話し方",schubert9911,,,,,,,,,,,,,,,,,,,,
5942,男性,柔らかな,活舌の良い,"40代, 真面目, 中年, 落ち着いた口調",verdi7025,,,,,,,,,,,,,,,,,,,,
5943,男性,少し高い,,"成年, 感情豊か",ravel6370,,,,,,,,,,,,,,,,,,,,
5944,男性,高めの声,,"若い, 朗読するように",mahler8143,,,,,,,,,,,,,,,,,,,,
5945,男性,辛そうな,,"30代, 後悔している",wagner7199,,,,,,,,,,,,,,,,,,,,
5946,男性,落ち着いた,,30代くらい,ravel1238,,,,,,,,,,,,,,,,,,,,
5947,男性,抑揚の無い,ゆっくり,"20代くらい, 若い",verdi6449,,,,,,,,,,,,,,,,,,,,
5948,男性,低い,早口,"40代, 怒っている",bizet4889,,,,,,,,,,,,,,,,,,,,
5949,男性,高い,少し早口,"中年, 得意なジャンル",schubert7808,,,,,,,,,,,,,,,,,,,,
5950,男性,,ハキハキ,中年くらい,vivaldi8335,,,,,,,,,,,,,,,,,,,,
5951,男性,高い,力強く,,bizet1873,,,,,,,,,,,,,,,,,,,,
5952,男性,高い,速い,相手を馬鹿にするような調子のいい方,shostakovich1200,,,,,,,,,,,,,,,,,,,,
5953,,,,発声や抑揚がしっかりしていて聞き取りやすい。,schumann0854,,,,,,,,,,,,,,,,,,,,
5954,男性,,,"50代位, 抑揚のない口調, 講義",puccini0890,,,,,,,,,,,,,,,,,,,,
5955,男性,,ゆっくり,"60代, ニュースを読むように分かりやすく, 落ち着いて話をしている",bizet8255,,,,,,,,,,,,,,,,,,,,
5956,男性,,しっかり,40代ぐらい,handel3704,,,,,,,,,,,,,,,,,,,,
5957,男性,はきはきした,,"30代, 訴えるように",verdi6880,,,,,,,,,,,,,,,,,,,,
5958,男性,高い,速い,"先生, きつい口調, 上からしゃべり方",beethoven8224,,,,,,,,,,,,,,,,,,,,
5959,男性,朗らかな,,"中年, 諭すように",verdi0129,,,,,,,,,,,,,,,,,,,,
5960,男性,,,"中年, 専門家風, 理性的, アドバイス",paganini0282,,,,,,,,,,,,,,,,,,,,
5961,男性,品のある,はっきりと,中年,elger1917,,,,,,,,,,,,,,,,,,,,
5962,男性,鼻声,,"20代, 抑揚",vivaldi8684,,,,,,,,,,,,,,,,,,,,
5963,男性,"アナウンサーのような声質, 低め",ゆっくり,"はっきりした声, 予感させる語り口",bruchner5215,,,,,,,,,,,,,,,,,,,,
5964,男性,低い,,"中年, ふざけているような感じ, モノマネ",brahms2886,,,,,,,,,,,,,,,,,,,,
5965,男性,怖い、威厳がある,,50代ぐらい,rossini6692,,,,,,,,,,,,,,,,,,,,
5966,男性,低い,,"高齢, 諭す感じ",badarzewska2960,,,,,,,,,,,,,,,,,,,,
5967,男性,,やや早め,"中年以上, 聞き取りにくい",monteverdi3560,,,,,,,,,,,,,,,,,,,,
5968,男性,低い,ゆっくり,"若い, 目上の人に説明するように",chopin3497,,,,,,,,,,,,,,,,,,,,
5969,男性,高い,早い,"中年, 威風堂々",rachmaninov1174,,,,,,,,,,,,,,,,,,,,
5970,男性,張り声,ハキハキ,"中年, 意思の強そう",bizet2025,男性,低い,大きく,"中年, 怒っている",monteverdi2069,,,,,,,,,,,,,,,
5971,男性,高い,遅い,"中年, 昔の軍国主義時代",brahms8647,,,,,,,,,,,,,,,,,,,,
5972,男性,,はきはき,"中年, 怒り",vivaldi6608,,,,,,,,,,,,,,,,,,,,
5973,男性,大きな,,"60代くらい, 口調ははっきりしている, 怒り",vivaldi0470,,,,,,,,,,,,,,,,,,,,
5974,,高い,,"漫画のキャラクター風, 少し迫力をもたせた話し方",haydn3911,,,,,,,,,,,,,,,,,,,,
5975,男性,低い,早口,中年,bizet6917,,,,,,,,,,,,,,,,,,,,
5976,男性,低い,,"50代, 力強く, はっきりとした口調",handel3059,,,,,,,,,,,,,,,,,,,,
5977,男性,低い,,"迫力がある, 印象に残りやすい声質",tchaikovsky3181,,,,,,,,,,,,,,,,,,,,
5978,男性,低い,,"高齢, 厳格, 諭すよう",handel9267,,,,,,,,,,,,,,,,,,,,
5979,男性,はきはきした,ゆっくり,"若い, 冷静",dvorak5153,,,,,,,,,,,,,,,,,,,,
5980,男性,高い,速い,若い,chopin8316,,,,,,,,,,,,,,,,,,,,
5981,男性,はきはきした,,中年,chopin2355,,,,,,,,,,,,,,,,,,,,
5982,男性,低い,ゆっくり,中年,schubert9827,,,,,,,,,,,,,,,,,,,,
5983,男性,威厳のある,一つ一つ確認するように,"中年, 真面目",tchaikovsky2010,,,,,,,,,,,,,,,,,,,,
5984,,"低い, 怖い",,,schumann9917,,,,,,,,,,,,,,,,,,,,
5985,男性,低い,,"30～40代, 活舌のはっきりした, 強めの口調",bizet7913,男性,低い,,"中年, 芝居口調",mendelsohn5203,,,,,,,,,,,,,,,
5986,男性,はっきりとした,高圧的,"高齢, 暗い",bizet6993,,,,,,,,,,,,,,,,,,,,
5987,男性,,やや遅い,"壮年, 投げやり",schubert3669,,,,,,,,,,,,,,,,,,,,
5988,男性,普段通りの,,"中年, 暗めな, 少し諦めたように",ravel3777,,,,,,,,,,,,,,,,,,,,
5989,男性,,はきはき,"中年, 物語を読み上げる",vivaldi1568,,,,,,,,,,,,,,,,,,,,
5990,男性,呆れたような,,40代,puccini1061,,,,,,,,,,,,,,,,,,,,
5991,男性,,ゆっくりとした,中年,mendelsohn5984,,,,,,,,,,,,,,,,,,,,
5992,男性,低い,,"壮年, 途方にくれた",bizet2367,,,,,,,,,,,,,,,,,,,,
5993,男性,高い,ゆっくりと,"中年, 諭すように",ravel1313,男性,,,"中年, 威圧感",rossini8091,男性,低め,,少し年配,schumann2426,,,,,,,,,,
5994,男性,はっきりとした,,"中年, 言い聞かせる口調",vivaldi2420,,,,,,,,,,,,,,,,,,,,
5995,男性,,早口,"40歳代, はきはきした声",tchaikovsky1057,,,,,,,,,,,,,,,,,,,,
5996,男性,低い,,怒ったような声,liszt4208,,,,,,,,,,,,,,,,,,,,
5997,男性,落ち着いた,淀みなく,若い,bach5211,,,,,,,,,,,,,,,,,,,,
5998,男性,高い,,"30代くらい, 気品のある, 諭すように",dvorak8487,,,,,,,,,,,,,,,,,,,,
5999,男性,ところどころ抑揚,,中年,liszt5671,,,,,,,,,,,,,,,,,,,,
6000,男性,シャキッとした,,"30代くらい, 落ち着いた感じ",mendelsohn1957,男性,,はきはきした,"40代, 昔の大名みたいな喋り方",rossini2349,,,,,,,,,,,,,,,
6001,男性,落ち着いた,ゆっくり分かりやすく,中年,haydn7435,,,,,,,,,,,,,,,,,,,,
6002,男性,ぬるりとした,ゆらりと,成人,haydn3932,,,,,,,,,,,,,,,,,,,,
6003,男性,,,"成人, 感情の感じられない, 説明口調的",schubert8746,,,,,,,,,,,,,,,,,,,,
6004,男性,はきはきした,ゆっくりした,30代くらい,grieg8093,,,,,,,,,,,,,,,,,,,,
6005,男性,低い,,"２０代前半, 少しけだるそう",badarzewska9358,,,,,,,,,,,,,,,,,,,,
6006,男性,やや高め,,"40代, 優しい",debussy6232,,,,,,,,,,,,,,,,,,,,
6007,男性,はっきりとした,,"若い, 訛りがある",sibelius8476,,,,,,,,,,,,,,,,,,,,
6008,男性,低い,,暗めで元気のない,haydn2584,,,,,,,,,,,,,,,,,,,,
6009,男性,低い,,"中高年, 読み聞かせる",monteverdi3423,男性,トーンを落としながら,はきはきとした,中年,vivaldi6209,,,,,,,,,,,,,,,
6010,男性,低い,,"３０代中盤, 呆れている",bach0481,,,,,,,,,,,,,,,,,,,,
6011,男性,落ち着いた,,ロボットのような話し方,debussy5257,,,,,,,,,,,,,,,,,,,,
6012,男性,,ゆったりと,"30代から40代, はきはきした感じ",bizet9236,,,,,,,,,,,,,,,,,,,,
6013,男性,上ずったような,原稿を読むような調子,"中年から高齢, 飄々",elger4570,,,,,,,,,,,,,,,,,,,,
6014,男性,,淡々と,,vivaldi5445,,,,,,,,,,,,,,,,,,,,
6015,男性,落ち着いた,,中年、諭すように話す,strauss9438,,,,,,,,,,,,,,,,,,,,
6016,男性,中くらい,,呆れたように,tchaikovsky1731,,,,,,,,,,,,,,,,,,,,
